21
0 0 0 0 2 0 0 5 0 14 0 2 0 
0 0 0 1 1 0 0 10 0 16 0 16 0 
0 0 0 2 1 0 0 15 0 18 0 10 0 
0 0 0 3 0 0 0 20 0 18 0 12 0 
0 0 0 4 0 0 0 25 0 5 0 10 0 
0 0 0 5 1 0 0 30 0 18 0 13 0 
0 0 0 6 0 0 0 35 0 21 0 7 0 
0 0 0 7 1 0 0 40 0 21 0 4 0 
0 0 0 8 0 0 0 45 0 20 0 14 0 
0 0 0 9 1 0 0 50 0 15 0 10 0 
0 0 0 10 0 0 0 55 0 4 0 9 0 
0 0 0 11 1 0 0 60 0 4 0 9 0 
0 0 0 12 0 0 0 65 0 14 0 16 0 
0 0 0 13 0 0 0 70 0 7 0 0 0 
0 0 0 14 1 0 0 75 0 2 0 15 0 
0 0 0 15 1 0 0 80 0 10 0 12 0 
0 0 0 16 0 0 0 85 0 13 0 11 0 
0 0 0 17 1 0 0 90 0 19 0 3 0 
0 0 0 18 1 0 0 95 0 6 0 9 0 
0 0 0 19 0 0 0 100 0 4 0 1 0 
0 0 0 20 0 0 0 105 0 0 0 7 0 
0 0 0 21 2 0 0 110 0 10 0 5 0 
0 0 0 22 0 0 0 115 0 9 0 4 0 
0 0 0 23 1 0 0 120 0 12 0 11 0 
0 0 0 24 0 0 0 125 0 14 0 7 0 
0 0 0 25 1 0 0 130 0 9 0 7 0 
0 0 0 26 0 0 0 135 0 11 0 2 0 
0 0 0 27 2 0 0 140 0 13 0 4 0 
0 0 0 28 1 0 0 145 0 11 0 16 0 
0 0 0 29 2 0 0 150 0 19 0 9 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 10000 
1 2 1 0 2 0 0 5 1 14 0 2 0 
0 2 1 1 1 0 0 10 1 16 0 16 0 
0 0 0 2 1 18 0 15 1 18 0 10 0 
0 0 0 3 0 40 0 20 1 18 0 12 0 
0 0 0 4 0 0 0 25 0 5 0 10 0 
0 0 0 5 1 0 0 30 0 18 0 13 0 
0 0 0 6 0 0 0 35 0 21 0 7 0 
0 0 0 7 1 0 0 40 0 21 0 4 0 
0 0 0 8 0 0 0 45 0 20 0 14 0 
0 0 0 9 1 0 0 50 0 15 0 10 0 
0 0 0 10 0 0 0 55 0 4 0 9 0 
0 0 0 11 1 0 0 60 0 4 0 9 0 
0 0 0 12 0 0 0 65 0 14 0 16 0 
0 0 0 13 0 0 0 70 0 7 0 0 0 
0 0 0 14 1 0 0 75 0 2 0 15 0 
0 0 0 15 1 0 0 80 0 10 0 12 0 
